,M+1,M+2,M+3
2903,0.077,0.00225,0.9195
2904,0.07725,0.0025,0.919
2905,0.07725,0.0025,0.919
2906,0.07725,0.0025,0.919
2907,0.07725,0.0025,0.919
2908,0.077,0.0025,0.91925
2909,0.07675,0.00225,0.91975
2910,0.0765,0.00225,0.92
2911,0.0765,0.00225,0.92
2912,0.076,0.00225,0.9205
2913,0.07575,0.00225,0.92075
2914,0.0755,0.00225,0.921
2915,0.0755,0.00225,0.921
2916,0.0755,0.00225,0.921
2917,0.0755,0.00225,0.921
2918,0.07525,0.00225,0.92125
2919,0.0755,0.00225,0.921
2920,0.07575,0.00225,0.92075
2921,0.07625,0.00225,0.92025
2922,0.07675,0.00225,0.91975
2923,0.0765,0.00225,0.92
2924,0.07625,0.00225,0.92025
2925,0.0765,0.00225,0.92
2926,0.07575,0.00225,0.92075
2927,0.07575,0.00225,0.92075
2928,0.0755,0.00225,0.921
2929,0.07525,0.00225,0.92125
2930,0.0755,0.00225,0.921
2931,0.0755,0.00225,0.921
2932,0.076,0.00225,0.9205
2933,0.07575,0.00225,0.92075
2934,0.0755,0.00225,0.921
2935,0.0755,0.00225,0.92125
2936,0.0755,0.00225,0.92125
2937,0.07525,0.00225,0.9215
2938,0.075,0.00225,0.92175
2939,0.07475,0.00225,0.922
2940,0.07475,0.00225,0.922
2941,0.0745,0.00225,0.92225
2942,0.0745,0.00225,0.92225
2943,0.07525,0.00225,0.9215
2944,0.07575,0.002,0.92125
2945,0.07575,0.00175,0.9215
2946,0.075,0.00175,0.92225
2947,0.0745,0.00175,0.92275
2948,0.074,0.00175,0.92325
2949,0.07375,0.00175,0.9235
2950,0.074,0.00175,0.92325
2951,0.07375,0.00175,0.9235
2952,0.07425,0.00175,0.923
2953,0.07375,0.00175,0.9235
2954,0.07375,0.00175,0.9235
2955,0.07375,0.00175,0.9235
2956,0.074,0.00175,0.92325
2957,0.07425,0.00175,0.923
2958,0.07425,0.00175,0.923
2959,0.074,0.00175,0.92325
2960,0.074,0.00175,0.92325
2961,0.07375,0.00175,0.9235
2962,0.07375,0.00175,0.9235
2963,0.07375,0.00175,0.9235
2964,0.07375,0.00175,0.9235
2965,0.0735,0.00175,0.9235
2966,0.07325,0.00175,0.92375
2967,0.0725,0.00175,0.9245
2968,0.0725,0.00175,0.9245
2969,0.073,0.00175,0.924
2970,0.07325,0.00175,0.92375
2971,0.07325,0.00175,0.92375
2972,0.073,0.00175,0.924
2973,0.07325,0.00175,0.92375
2974,0.07375,0.00175,0.92325
2975,0.074,0.00175,0.923
2976,0.0735,0.002,0.92325
2977,0.07325,0.002,0.9235
2978,0.0735,0.002,0.92325
2979,0.0735,0.002,0.92325
2980,0.074,0.002,0.92275
2981,0.074,0.002,0.92275
2982,0.07325,0.002,0.9235
2983,0.07275,0.002,0.92375
2984,0.07275,0.0015,0.92425
2985,0.0725,0.0015,0.9245
2986,0.072,0.0015,0.925
2987,0.07175,0.0015,0.92525
2988,0.072,0.0015,0.925
2989,0.0715,0.0015,0.9255
2990,0.07125,0.0015,0.92575
2991,0.07175,0.0015,0.92525
2992,0.072,0.0015,0.92525
2993,0.07225,0.0015,0.925
2994,0.0715,0.0015,0.92575
2995,0.0715,0.0015,0.92575
2996,0.072,0.0015,0.92525
2997,0.07175,0.0015,0.9255
2998,0.07175,0.0015,0.9255
2999,0.07225,0.0015,0.925
3000,0.07175,0.0015,0.9255
3001,0.072,0.0015,0.92525
3002,0.07175,0.0015,0.9255
3003,0.072,0.0015,0.92525
3004,0.072,0.0015,0.92525
3005,0.072,0.0015,0.92525
3006,0.072,0.0015,0.9255
3007,0.07175,0.0015,0.92575
3008,0.07175,0.0015,0.92575
3009,0.0715,0.0015,0.926
3010,0.0715,0.0015,0.926
3011,0.07175,0.0015,0.92575
3012,0.0715,0.0015,0.926
3013,0.0715,0.0015,0.926
3014,0.07125,0.0015,0.92625
3015,0.07175,0.0015,0.92575
3016,0.0715,0.0015,0.926
3017,0.07225,0.0015,0.92525
3018,0.07275,0.0015,0.92475
3019,0.07225,0.0015,0.92525
3020,0.07275,0.0015,0.92475
3021,0.0725,0.0015,0.925
3022,0.07225,0.0015,0.92525
3023,0.07125,0.0015,0.92625
3024,0.071,0.0015,0.9265
3025,0.0715,0.0015,0.926
3026,0.07175,0.0015,0.92575
3027,0.07175,0.0015,0.92575
3028,0.072,0.0015,0.92575
3029,0.07175,0.0015,0.926
3030,0.07125,0.0015,0.9265
3031,0.071,0.0015,0.92675
3032,0.07175,0.0015,0.926
3033,0.07175,0.0015,0.926
3034,0.07175,0.0015,0.926
3035,0.0715,0.0015,0.92625
3036,0.071,0.0015,0.92675
3037,0.071,0.0015,0.92675
3038,0.07075,0.00175,0.92675
3039,0.071,0.00175,0.9265
3040,0.07025,0.00175,0.92725
3041,0.0705,0.00175,0.927
3042,0.07075,0.00175,0.92675
3043,0.07125,0.00175,0.92625
3044,0.07075,0.0015,0.927
3045,0.07075,0.0015,0.92725
3046,0.0705,0.0015,0.9275
3047,0.07125,0.0015,0.92675
3048,0.071,0.0015,0.927
3049,0.071,0.0015,0.927
3050,0.071,0.0015,0.927
3051,0.07075,0.0015,0.92725
3052,0.07075,0.0015,0.92725
3053,0.0705,0.0015,0.9275
3054,0.0705,0.0015,0.9275
3055,0.071,0.0015,0.927
3056,0.071,0.0015,0.927
3057,0.071,0.0015,0.927
3058,0.0705,0.0015,0.9275
3059,0.07075,0.0015,0.92725
3060,0.0705,0.0015,0.9275
3061,0.07025,0.0015,0.92775
3062,0.0705,0.0015,0.9275
3063,0.0705,0.0015,0.9275
3064,0.0705,0.0015,0.9275
3065,0.0705,0.0015,0.9275
3066,0.0705,0.0015,0.9275
3067,0.07025,0.0015,0.92775
3068,0.07,0.0015,0.928
3069,0.07,0.0015,0.928
3070,0.0695,0.0015,0.9285
3071,0.0695,0.0015,0.9285
3072,0.06975,0.0015,0.92825
3073,0.069,0.0015,0.929
3074,0.0695,0.0015,0.9285
3075,0.069,0.0015,0.929
3076,0.069,0.0015,0.929
3077,0.069,0.0015,0.929
3078,0.069,0.0015,0.929
3079,0.0685,0.0015,0.9295
3080,0.0685,0.0015,0.9295
3081,0.06825,0.0015,0.92975
3082,0.06775,0.0015,0.93025
3083,0.068,0.0015,0.93
3084,0.068,0.0015,0.93
3085,0.068,0.0015,0.93
3086,0.06775,0.0015,0.93025
3087,0.06725,0.0015,0.93075
3088,0.067,0.0015,0.931
3089,0.06725,0.0015,0.93075
3090,0.067,0.0015,0.93125
3091,0.06675,0.0015,0.9315
3092,0.06675,0.0015,0.9315
3093,0.06725,0.0015,0.931
3094,0.067,0.0015,0.93125
3095,0.06725,0.0015,0.931
3096,0.067,0.0015,0.93125
3097,0.06675,0.0015,0.9315
3098,0.067,0.0015,0.93125
3099,0.067,0.0015,0.93125
3100,0.06675,0.0015,0.9315
3101,0.066,0.0015,0.93225
3102,0.06625,0.0015,0.932
3103,0.06625,0.0015,0.932
3104,0.06625,0.00125,0.93225
3105,0.06625,0.00125,0.93225
3106,0.0665,0.00125,0.932
3107,0.06675,0.00125,0.9315
3108,0.0665,0.00125,0.93175
3109,0.06625,0.00125,0.932
3110,0.06625,0.00125,0.932
3111,0.06675,0.00125,0.9315
3112,0.0665,0.00125,0.93175
3113,0.06675,0.00125,0.9315
3114,0.06675,0.00125,0.9315
3115,0.06625,0.00125,0.932
3116,0.0665,0.00125,0.93175
3117,0.06625,0.0015,0.93175
3118,0.0665,0.0015,0.9315
3119,0.06675,0.0015,0.93125
3120,0.067,0.0015,0.931
3121,0.06675,0.0015,0.93125
3122,0.0665,0.0015,0.9315
3123,0.0665,0.0015,0.9315
3124,0.0665,0.0015,0.9315
3125,0.066,0.0015,0.932
3126,0.0665,0.0015,0.9315
3127,0.06625,0.0015,0.93175
3128,0.0665,0.0015,0.9315
3129,0.06625,0.0015,0.93175
3130,0.066,0.0015,0.932
3131,0.0655,0.0015,0.9325
3132,0.0655,0.0015,0.9325
3133,0.0655,0.0015,0.9325
3134,0.06575,0.0015,0.93225
3135,0.0655,0.0015,0.9325
3136,0.06575,0.0015,0.93225
3137,0.06575,0.0015,0.93225
3138,0.06525,0.0015,0.93275
3139,0.065,0.0015,0.933
3140,0.065,0.0015,0.933
3141,0.06525,0.0015,0.93275
3142,0.06575,0.0015,0.93225
3143,0.06525,0.0015,0.93275
3144,0.06525,0.0015,0.93275
3145,0.065,0.0015,0.933
3146,0.06425,0.0015,0.93375
3147,0.06425,0.0015,0.93375
3148,0.0645,0.0015,0.9335
3149,0.065,0.0015,0.933
3150,0.0645,0.0015,0.9335
3151,0.0645,0.0015,0.9335
3152,0.06425,0.0015,0.93375
3153,0.064,0.0015,0.934
3154,0.06425,0.0015,0.93375
3155,0.064,0.0015,0.934
3156,0.064,0.0015,0.934
3157,0.06375,0.0015,0.93425
3158,0.06375,0.0015,0.93425
3159,0.0635,0.0015,0.9345
3160,0.0635,0.0015,0.9345
3161,0.063,0.0015,0.935
3162,0.06325,0.0015,0.93475
3163,0.06325,0.0015,0.93475
3164,0.06325,0.0015,0.93475
3165,0.0635,0.0015,0.9345
3166,0.063,0.0015,0.935
3167,0.06325,0.0015,0.93475
3168,0.063,0.00175,0.93475
3169,0.063,0.00175,0.93475
3170,0.0635,0.00175,0.93425
3171,0.0635,0.00175,0.93425
3172,0.06375,0.00175,0.934
3173,0.0635,0.00175,0.93425
3174,0.063,0.002,0.9345
3175,0.06275,0.002,0.93475
3176,0.0625,0.002,0.935
3177,0.0625,0.002,0.935
3178,0.06225,0.002,0.93525
3179,0.062,0.002,0.9355
3180,0.06175,0.002,0.93575
3181,0.06175,0.002,0.93575
3182,0.06125,0.002,0.93625
3183,0.06125,0.002,0.93625
3184,0.0615,0.002,0.936
3185,0.06175,0.002,0.93575
3186,0.06175,0.002,0.93575
3187,0.062,0.002,0.9355
3188,0.06175,0.002,0.93575
3189,0.062,0.002,0.9355
3190,0.06175,0.002,0.93575
3191,0.062,0.002,0.9355
3192,0.0615,0.002,0.936
3193,0.06125,0.002,0.93625
3194,0.061,0.002,0.9365
3195,0.06075,0.002,0.93675
3196,0.06075,0.002,0.93675
3197,0.061,0.002,0.9365
3198,0.06075,0.002,0.93675
3199,0.0605,0.002,0.937
3200,0.061,0.002,0.9365
3201,0.06175,0.00175,0.936
3202,0.06225,0.00175,0.9355
3203,0.062,0.00175,0.93575
3204,0.0625,0.00175,0.93525
3205,0.0625,0.00175,0.93525
3206,0.0625,0.00175,0.93525
3207,0.06275,0.00175,0.935
3208,0.063,0.00175,0.93475
3209,0.06275,0.00175,0.935
3210,0.063,0.00175,0.93475
3211,0.06325,0.00175,0.9345
3212,0.0635,0.00175,0.93425
3213,0.0635,0.00175,0.93425
3214,0.06375,0.00175,0.934
3215,0.064,0.00175,0.93375
3216,0.06425,0.00175,0.9335
3217,0.06425,0.00175,0.9335
3218,0.0645,0.00175,0.93325
3219,0.0645,0.00175,0.93325
3220,0.06375,0.00175,0.934
3221,0.064,0.00175,0.93375
3222,0.0645,0.00175,0.93325
3223,0.065,0.00175,0.93275
3224,0.06475,0.00175,0.933
3225,0.0645,0.00175,0.93325
3226,0.06425,0.00175,0.9335
3227,0.0645,0.00175,0.93325
3228,0.064,0.00175,0.93375
3229,0.06375,0.00175,0.934
3230,0.06425,0.00175,0.9335
3231,0.0645,0.00175,0.93325
3232,0.06425,0.00175,0.9335
3233,0.06425,0.00175,0.9335
3234,0.064,0.00175,0.93375
3235,0.06375,0.00175,0.934
3236,0.063,0.00175,0.93475
3237,0.06325,0.00175,0.9345
3238,0.06325,0.00175,0.9345
3239,0.06275,0.00175,0.935
3240,0.062,0.00175,0.93575
3241,0.0625,0.00175,0.93525
3242,0.0625,0.00175,0.93525
3243,0.0625,0.00175,0.93525
3244,0.0625,0.00175,0.93525
3245,0.0625,0.00175,0.93525
3246,0.0625,0.00175,0.93525
3247,0.06225,0.00175,0.9355
3248,0.06275,0.00175,0.935
3249,0.0625,0.00175,0.93525
3250,0.0625,0.00175,0.93525
3251,0.06275,0.00175,0.935
3252,0.0625,0.00175,0.93525
3253,0.0625,0.00175,0.93525
3254,0.06275,0.00175,0.935
3255,0.06325,0.0015,0.93475
3256,0.0635,0.0015,0.9345
3257,0.06325,0.0015,0.93475
3258,0.06275,0.0015,0.93525
3259,0.063,0.0015,0.935
3260,0.06325,0.0015,0.93475
3261,0.063,0.0015,0.935
3262,0.0625,0.0015,0.9355
3263,0.06175,0.0015,0.93625
3264,0.06075,0.0015,0.93725
3265,0.0605,0.0015,0.9375
3266,0.06075,0.0015,0.93725
3267,0.06025,0.0015,0.9375
3268,0.06,0.0015,0.93775
3269,0.06,0.0015,0.93775
3270,0.06,0.0015,0.93775
3271,0.06,0.0015,0.93775
3272,0.06025,0.0015,0.9375
3273,0.0605,0.0015,0.93725
3274,0.0605,0.0015,0.93725
3275,0.06075,0.0015,0.937
3276,0.0605,0.0015,0.93725
3277,0.0605,0.0015,0.93725
3278,0.06075,0.0015,0.937
3279,0.0605,0.0015,0.93725
3280,0.061,0.0015,0.93675
3281,0.061,0.0015,0.93675
3282,0.061,0.0015,0.93675
3283,0.0615,0.0015,0.93625
3284,0.0615,0.0015,0.93625
3285,0.06175,0.0015,0.936
3286,0.062,0.0015,0.93575
3287,0.06125,0.0015,0.9365
3288,0.0615,0.0015,0.93625
3289,0.0615,0.0015,0.93625
3290,0.0615,0.0015,0.93625
3291,0.06125,0.0015,0.9365
3292,0.061,0.0015,0.93675
3293,0.061,0.0015,0.93675
3294,0.06,0.0015,0.93775
3295,0.06025,0.0015,0.9375
3296,0.06025,0.0015,0.9375
3297,0.06025,0.0015,0.9375
3298,0.06025,0.0015,0.9375
3299,0.06025,0.0015,0.9375
3300,0.06,0.0015,0.93775
3301,0.0605,0.0015,0.93725
3302,0.06075,0.0015,0.937
3303,0.06,0.0015,0.93775
3304,0.05975,0.0015,0.938
3305,0.05975,0.0015,0.938
3306,0.0595,0.00175,0.938
3307,0.0595,0.00175,0.938
3308,0.0595,0.00175,0.938
3309,0.05925,0.00175,0.93825
3310,0.0595,0.00175,0.938
3311,0.0595,0.00175,0.938
3312,0.05925,0.00175,0.93825
3313,0.059,0.00175,0.9385
3314,0.059,0.00175,0.9385
3315,0.059,0.00175,0.9385
3316,0.059,0.00175,0.9385
3317,0.0595,0.00175,0.938
3318,0.05925,0.00175,0.93825
3319,0.05925,0.00175,0.93825
3320,0.0595,0.00175,0.938
3321,0.0595,0.00175,0.938
3322,0.05975,0.00175,0.93775
3323,0.05975,0.00175,0.93775
3324,0.0595,0.00175,0.938
3325,0.05975,0.00175,0.93775
3326,0.05975,0.00175,0.93775
3327,0.0605,0.00175,0.937
3328,0.05975,0.00175,0.93775
3329,0.06025,0.00175,0.93725
3330,0.06,0.00175,0.9375
3331,0.0595,0.00175,0.938
3332,0.0595,0.00175,0.938
3333,0.05925,0.00175,0.93825
3334,0.05925,0.00175,0.93825
3335,0.05925,0.00175,0.93825
3336,0.05925,0.00175,0.93825
3337,0.059,0.00175,0.9385
3338,0.059,0.00175,0.9385
3339,0.05875,0.00175,0.93875
3340,0.0585,0.00175,0.939
3341,0.0585,0.00175,0.939
3342,0.05825,0.00175,0.93925
3343,0.05825,0.00175,0.93925
3344,0.0585,0.00175,0.939
3345,0.059,0.00175,0.9385
3346,0.059,0.00175,0.9385
3347,0.05875,0.00175,0.93875
3348,0.0585,0.00175,0.939
3349,0.05825,0.00175,0.93925
3350,0.05825,0.00175,0.93925
3351,0.05825,0.00175,0.93925
3352,0.058,0.00175,0.9395
3353,0.058,0.00175,0.9395
3354,0.0575,0.00175,0.94
3355,0.05725,0.00175,0.94025
3356,0.0575,0.00175,0.94
3357,0.05675,0.00175,0.94075
3358,0.05675,0.00175,0.94075
3359,0.05675,0.00175,0.94075
3360,0.0565,0.00175,0.941
3361,0.0565,0.00175,0.941
3362,0.0565,0.00175,0.941
3363,0.05625,0.00175,0.94125
3364,0.05625,0.00175,0.94125
3365,0.05675,0.00175,0.94075
3366,0.0565,0.00175,0.941
3367,0.05625,0.00175,0.94125
3368,0.05625,0.00175,0.94125
3369,0.0565,0.00175,0.941
3370,0.05625,0.00175,0.94125
3371,0.05625,0.00175,0.94125
3372,0.056,0.00175,0.9415
3373,0.05625,0.00175,0.94125
3374,0.05625,0.00175,0.94125
3375,0.05575,0.00175,0.94175
3376,0.0555,0.00175,0.942
3377,0.0555,0.00175,0.94225
3378,0.05525,0.00175,0.9425
3379,0.055,0.00175,0.94275
3380,0.0555,0.00175,0.94225
3381,0.0555,0.00175,0.94225
3382,0.0555,0.00175,0.94225
3383,0.05525,0.00175,0.9425
3384,0.055,0.00175,0.94275
3385,0.055,0.00175,0.94275
3386,0.05475,0.00175,0.943
3387,0.05425,0.00175,0.9435
3388,0.054,0.00175,0.94375
3389,0.05425,0.00175,0.9435
3390,0.0545,0.00175,0.94325
3391,0.054,0.00175,0.94375
3392,0.0545,0.00175,0.94325
3393,0.05525,0.00175,0.9425
3394,0.0555,0.00175,0.94225
3395,0.05575,0.00175,0.942
3396,0.056,0.00175,0.94175
3397,0.05575,0.00175,0.942
3398,0.056,0.00175,0.94175
3399,0.05625,0.00175,0.9415
3400,0.056,0.00175,0.94175
3401,0.056,0.00175,0.94175
3402,0.05575,0.00175,0.942
3403,0.05575,0.00175,0.942
3404,0.05625,0.00175,0.9415
3405,0.05575,0.00175,0.942
3406,0.05525,0.00175,0.9425
3407,0.0555,0.00175,0.94225
3408,0.0555,0.00175,0.94225
3409,0.05525,0.00175,0.9425
3410,0.0555,0.00175,0.94225
3411,0.05525,0.00175,0.9425
3412,0.05525,0.00175,0.9425
3413,0.05525,0.00175,0.9425
3414,0.05425,0.00175,0.9435
3415,0.054,0.00175,0.94375
3416,0.054,0.00175,0.94375
3417,0.0545,0.00175,0.94325
3418,0.05425,0.00175,0.9435
3419,0.0545,0.00175,0.94325
3420,0.0545,0.00175,0.94325
3421,0.05425,0.00175,0.9435
3422,0.05425,0.00175,0.9435
3423,0.054,0.00175,0.94375
3424,0.05375,0.00175,0.944
3425,0.0535,0.00175,0.94425
3426,0.0535,0.00175,0.94425
3427,0.0535,0.00175,0.94425
3428,0.05375,0.00175,0.944
3429,0.0535,0.00175,0.94425
3430,0.05375,0.00175,0.944
3431,0.05375,0.00175,0.944
3432,0.05375,0.00175,0.944
3433,0.054,0.00175,0.94375
3434,0.05375,0.00175,0.944
3435,0.05375,0.00175,0.944
3436,0.0545,0.00175,0.94325
3437,0.0545,0.00175,0.94325
3438,0.055,0.00175,0.94275
3439,0.05525,0.00175,0.9425
3440,0.0555,0.00175,0.94225
3441,0.0555,0.0015,0.9425
3442,0.05575,0.0015,0.94225
3443,0.05525,0.0015,0.94275
3444,0.05525,0.0015,0.94275
3445,0.05525,0.0015,0.94275
3446,0.05525,0.0015,0.94275
3447,0.055,0.0015,0.943
3448,0.05475,0.0015,0.94325
3449,0.055,0.0015,0.943
3450,0.05475,0.0015,0.94325
3451,0.055,0.0015,0.943
3452,0.05525,0.0015,0.94275
3453,0.05525,0.0015,0.94275
3454,0.05525,0.0015,0.94275
3455,0.0555,0.0015,0.9425
3456,0.055,0.0015,0.943
3457,0.055,0.00175,0.94275
3458,0.05525,0.00175,0.9425
3459,0.05525,0.00175,0.9425
3460,0.05525,0.00175,0.9425
3461,0.05525,0.00175,0.9425
3462,0.05525,0.00175,0.9425
3463,0.05525,0.00175,0.9425
3464,0.05525,0.00175,0.9425
3465,0.05525,0.00175,0.9425
3466,0.0555,0.00175,0.94225
3467,0.0555,0.00175,0.94225
3468,0.0555,0.00175,0.94225
3469,0.05525,0.00175,0.9425
3470,0.055,0.00175,0.94275
3471,0.05525,0.00175,0.9425
3472,0.05525,0.00175,0.9425
3473,0.05525,0.00175,0.9425
3474,0.0555,0.00175,0.94225
3475,0.05575,0.00175,0.942
3476,0.05575,0.00175,0.942
3477,0.056,0.00175,0.94175
3478,0.05575,0.00175,0.942
3479,0.0555,0.00175,0.94225
3480,0.05525,0.00175,0.9425
3481,0.0555,0.00175,0.94225
3482,0.0555,0.00175,0.94225
3483,0.0555,0.00175,0.94225
3484,0.05575,0.00175,0.942
3485,0.05575,0.00175,0.942
3486,0.05575,0.00175,0.942
3487,0.056,0.00175,0.94175
3488,0.056,0.00175,0.94175
3489,0.05575,0.00175,0.942
3490,0.05575,0.00175,0.942
3491,0.05575,0.00175,0.942
3492,0.0565,0.0015,0.9415
3493,0.05625,0.0015,0.94175
3494,0.05625,0.0015,0.94175
3495,0.05575,0.0015,0.94225
3496,0.05575,0.0015,0.94225
3497,0.05575,0.0015,0.94225
3498,0.056,0.0015,0.942
3499,0.0555,0.0015,0.94275
3500,0.0555,0.0015,0.94275
3501,0.05525,0.0015,0.943
3502,0.05525,0.0015,0.943
3503,0.05525,0.0015,0.943
3504,0.055,0.0015,0.94325
3505,0.054,0.0015,0.94425
3506,0.05425,0.0015,0.944
3507,0.054,0.0015,0.94425
3508,0.05425,0.0015,0.944
3509,0.05425,0.0015,0.944
3510,0.054,0.0015,0.94425
3511,0.054,0.0015,0.94425
3512,0.05375,0.0015,0.9445
3513,0.05375,0.0015,0.9445
3514,0.05325,0.0015,0.945
3515,0.0535,0.0015,0.94475
3516,0.05375,0.0015,0.9445
3517,0.0535,0.0015,0.94475
3518,0.05325,0.0015,0.945
3519,0.05325,0.0015,0.945
3520,0.05325,0.0015,0.945
3521,0.05325,0.00175,0.94475
3522,0.05275,0.00175,0.94525
3523,0.0525,0.00175,0.9455
3524,0.05275,0.00175,0.94525
3525,0.053,0.00175,0.945
3526,0.053,0.00175,0.945
3527,0.05275,0.00175,0.94525
3528,0.053,0.0015,0.94525
3529,0.05325,0.0015,0.945
3530,0.05325,0.0015,0.945
3531,0.053,0.0015,0.94525
3532,0.05325,0.0015,0.945
3533,0.0535,0.0015,0.94475
3534,0.05325,0.0015,0.945
3535,0.053,0.0015,0.94525
3536,0.053,0.0015,0.94525
3537,0.05275,0.0015,0.9455
3538,0.05275,0.0015,0.9455
3539,0.053,0.0015,0.94525
3540,0.0525,0.0015,0.94575
3541,0.05275,0.0015,0.9455
3542,0.05275,0.0015,0.9455
3543,0.05275,0.0015,0.9455
3544,0.0525,0.0015,0.94575
3545,0.0525,0.0015,0.94575
3546,0.053,0.0015,0.94525
3547,0.05325,0.0015,0.945
3548,0.05325,0.0015,0.945
3549,0.053,0.0015,0.94525
3550,0.05275,0.0015,0.9455
3551,0.05275,0.0015,0.9455
3552,0.0525,0.0015,0.94575
3553,0.05275,0.0015,0.9455
3554,0.053,0.0015,0.94525
3555,0.0525,0.0015,0.94575
3556,0.052,0.0015,0.94625
3557,0.052,0.0015,0.94625
3558,0.052,0.0015,0.94625
3559,0.05225,0.0015,0.946
3560,0.0515,0.0015,0.94675
3561,0.0515,0.0015,0.94675
3562,0.0515,0.0015,0.94675
3563,0.0515,0.0015,0.94675
3564,0.05175,0.0015,0.9465
3565,0.0525,0.00125,0.946
3566,0.05225,0.00125,0.94625
3567,0.05225,0.00125,0.94625
3568,0.0525,0.00125,0.94625
3569,0.05275,0.00125,0.946
3570,0.0535,0.00125,0.94525
3571,0.054,0.00125,0.94475
3572,0.054,0.00125,0.94475
3573,0.054,0.00125,0.94475
3574,0.05425,0.00125,0.9445
3575,0.054,0.00125,0.94475
3576,0.05375,0.00125,0.945
3577,0.05325,0.00125,0.9455
3578,0.053,0.00125,0.94575
3579,0.05275,0.00125,0.946
3580,0.05325,0.00125,0.9455
3581,0.05275,0.00125,0.946
3582,0.05225,0.00125,0.9465
3583,0.05225,0.00125,0.9465
3584,0.0515,0.00125,0.94725
3585,0.052,0.00125,0.94675
3586,0.0515,0.00125,0.94725
3587,0.0515,0.00125,0.94725
3588,0.05125,0.00125,0.9475
3589,0.05125,0.00125,0.9475
3590,0.0515,0.00125,0.94725
3591,0.05175,0.00125,0.947
3592,0.0515,0.001,0.9475
3593,0.05125,0.001,0.94775
3594,0.0505,0.001,0.9485
3595,0.0505,0.001,0.9485
3596,0.051,0.001,0.948
3597,0.0505,0.001,0.9485
3598,0.05025,0.001,0.94875
3599,0.05,0.001,0.949
3600,0.05,0.001,0.949
3601,0.04975,0.001,0.94925
3602,0.05,0.001,0.949
3603,0.05025,0.001,0.94875
3604,0.05025,0.001,0.94875
3605,0.05,0.001,0.949
3606,0.04975,0.001,0.94925
3607,0.0495,0.001,0.9495
3608,0.049,0.001,0.95
3609,0.04875,0.001,0.95025
3610,0.04925,0.001,0.94975
3611,0.04925,0.001,0.94975
3612,0.049,0.001,0.95
3613,0.049,0.001,0.95
3614,0.049,0.001,0.95
3615,0.049,0.001,0.95
3616,0.0495,0.001,0.9495
3617,0.04975,0.001,0.94925
3618,0.05,0.001,0.949
3619,0.05,0.001,0.949
3620,0.05,0.001,0.949
3621,0.05,0.001,0.949
3622,0.05,0.001,0.949
3623,0.05025,0.001,0.94875
3624,0.04975,0.001,0.94925
3625,0.04975,0.001,0.94925
3626,0.0495,0.001,0.9495
3627,0.04975,0.001,0.94925
3628,0.0495,0.001,0.9495
3629,0.04975,0.001,0.94925
3630,0.04975,0.001,0.94925
3631,0.05,0.001,0.949
3632,0.04975,0.001,0.94925
3633,0.0495,0.001,0.9495
3634,0.0495,0.001,0.9495
3635,0.049,0.001,0.95
3636,0.049,0.001,0.95
3637,0.049,0.001,0.95
3638,0.04875,0.001,0.95025
3639,0.0485,0.001,0.9505
3640,0.04775,0.001,0.95125
3641,0.04725,0.001,0.95175
3642,0.04725,0.001,0.95175
3643,0.04725,0.001,0.95175
3644,0.0475,0.00125,0.95125
3645,0.04775,0.00125,0.951
3646,0.0475,0.00125,0.95125
3647,0.04725,0.00125,0.9515
3648,0.04725,0.00125,0.9515
3649,0.04725,0.00125,0.9515
3650,0.04725,0.00125,0.9515
3651,0.0475,0.00125,0.95125
3652,0.0475,0.00125,0.95125
3653,0.04725,0.00125,0.9515
3654,0.0475,0.00125,0.95125
3655,0.04775,0.00125,0.951
3656,0.04775,0.00125,0.951
3657,0.04775,0.00125,0.951
3658,0.048,0.00125,0.95075
3659,0.04825,0.00125,0.9505
3660,0.048,0.00125,0.95075
3661,0.04775,0.00125,0.951
3662,0.04775,0.00125,0.951
3663,0.048,0.00125,0.95075
3664,0.04825,0.00125,0.9505
3665,0.0485,0.00125,0.95025
3666,0.0485,0.00125,0.95025
3667,0.04775,0.00125,0.951
3668,0.04725,0.00125,0.9515
3669,0.04725,0.00125,0.9515
3670,0.04775,0.0015,0.95075
3671,0.04775,0.0015,0.95075
3672,0.04725,0.0015,0.95125
3673,0.047,0.0015,0.9515
3674,0.047,0.0015,0.9515
3675,0.04675,0.0015,0.95175
3676,0.04675,0.0015,0.95175
3677,0.0465,0.0015,0.952
3678,0.04625,0.0015,0.95225
3679,0.0465,0.0015,0.952
3680,0.047,0.0015,0.9515
3681,0.047,0.0015,0.9515
3682,0.0475,0.0015,0.951
3683,0.04775,0.0015,0.95075
3684,0.048,0.0015,0.9505
3685,0.048,0.0015,0.9505
3686,0.04775,0.0015,0.95075
3687,0.04775,0.0015,0.95075
3688,0.0475,0.0015,0.951
3689,0.047,0.0015,0.9515
3690,0.04725,0.0015,0.95125
3691,0.04775,0.0015,0.95075
3692,0.04775,0.0015,0.95075
3693,0.0475,0.0015,0.951
3694,0.04675,0.0015,0.95175
3695,0.04675,0.0015,0.95175
3696,0.04675,0.0015,0.95175
3697,0.0465,0.0015,0.952
3698,0.0465,0.0015,0.952
3699,0.0465,0.0015,0.952
3700,0.046,0.0015,0.9525
3701,0.046,0.0015,0.9525
3702,0.04575,0.0015,0.95275
3703,0.0455,0.0015,0.953
3704,0.04575,0.0015,0.95275
3705,0.04575,0.0015,0.95275
3706,0.0455,0.0015,0.953
