,M+1,M+2,M+3,M+4,M+5
5199,0.0,0.793103448275862,0.13793103448275862,0.034482758620689655,0.034482758620689655
5200,0.0,0.76,0.12,0.08,0.04
5201,0.0,0.6923076923076923,0.19230769230769232,0.11538461538461538,0.0
5202,0.0,0.6551724137931034,0.17241379310344826,0.10344827586206895,0.06896551724137931
5203,0.0,0.6785714285714285,0.14285714285714285,0.17857142857142858,0.0
5204,0.0,0.7,0.13333333333333333,0.16666666666666669,0.0
5205,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
5206,0.0,0.7142857142857143,0.14285714285714285,0.10714285714285712,0.03571428571428571
5207,0.0,0.6969696969696968,0.18181818181818177,0.09090909090909088,0.030303030303030297
5208,0.0,0.625,0.21875000000000003,0.125,0.03125
5209,0.0,0.6129032258064516,0.22580645161290325,0.12903225806451613,0.03225806451612903
5210,0.0,0.6774193548387096,0.16129032258064518,0.12903225806451613,0.03225806451612903
5211,0.0,0.7222222222222223,0.1388888888888889,0.11111111111111112,0.02777777777777778
5212,0.0,0.7352941176470589,0.1470588235294118,0.11764705882352942,0.0
5213,0.0,0.6428571428571429,0.1785714285714286,0.14285714285714288,0.03571428571428572
5214,0.0,0.5862068965517241,0.2068965517241379,0.13793103448275862,0.06896551724137931
5215,0.0,0.5714285714285714,0.17857142857142858,0.17857142857142858,0.07142857142857142
5216,0.0,0.56,0.2,0.16,0.08
5217,0.0,0.6296296296296297,0.1111111111111111,0.14814814814814814,0.1111111111111111
5218,0.0,0.6666666666666666,0.07407407407407407,0.14814814814814814,0.1111111111111111
5219,0.0,0.689655172413793,0.06896551724137931,0.13793103448275862,0.10344827586206895
5220,0.0,0.7575757575757575,0.060606060606060594,0.09090909090909088,0.09090909090909088
5221,0.0,0.7999999999999998,0.06666666666666665,0.06666666666666665,0.06666666666666665
